0
0
16
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
2
0
0
0
0
2
0
2
0
2
0
0
2
0
2
2
4
2
4
6
2
4
2
2
4
6
6
14
6
4
4
8
8
4
10
12
14
10
8
14
14
14
12
14
20
14
28
28
10
18
16
26
32
28
36
34
30
34
46
46
42
46
48
52
54
50
56
62
84
58
72
72
60
54
68
82
58
72
92
66
76
72
70
78
82
72
58
78
68
80
72
86
72
92
68
72
76
60
68
68
70
80
86
76
70
58
78
76
70
60
60
68
64
88
64
74
56
52
76
68
64
84
68
78
74
74
90
78
78
120
78
70
72
82
90
74
72
80
76
86
100
78
78
78
78
90
76
88
88
92
94
86
106
76
80
92
100
82
106
84
90
62
80
92
84
76
86
84
74
70
88
58
68
70
56
72
60
66
72
76
66
90
62
64
72
72
60
70
84
76
76
72
78
88
90
76
80
86
104
68
80
80
94
98
76
80
76
82
88
76
100
96
78
76
84
88
72
74
90
88
78
68
74
86
114
76
86
82
72
92
88
84
80
66
66
66
64
74
76
66
92
100
78
78
86
82
78
70
66
74
64
82
76
76
72
68
68
66
80
86
92
88
86
74
90
84
70
60
74
86
78
72
80
96
82
86
74
68
86
